price,zestimate,livingArea,lotAreaValue,zpid,rentZestimate,bedrooms,propertyType,address,zipcode,city,dateSold,pricePerFt
1270000,1205200,1216,5000,24927211,3599,3,SINGLE_FAMILY,"36844 Hafner St, Newark, CA 94560",94560,Newark,2022-03-18,1044.41
1270000,1221600,1144,6600,24927455,3597,3,SINGLE_FAMILY,"36657 Lakewood Ct, Newark, CA 94560",94560,Newark,2022-04-19,1110.14
1268000,1458200,2289,1742,318986307,5292,4,SINGLE_FAMILY,"8989 Headlands Ave, Newark, CA 94560",94560,Newark,2021-04-19,553.95
1265225,1259300,1714,2178,52976018,3900,3,SINGLE_FAMILY,"7324 Carter Ave, Newark, CA 94560",94560,Newark,2022-06-27,738.17
1265000,1600800,2403,6599,24923242,4535,4,SINGLE_FAMILY,"7768 Hermitage Ave, Newark, CA 94560",94560,Newark,2020-12-22,526.43
1263000,1438800,2102,7501.032,24921592,4349,4,SINGLE_FAMILY,"36857 Locust St, Newark, CA 94560",94560,Newark,2021-12-13,600.86
1262000,1503300,2311,2613,247104848,4796,4,SINGLE_FAMILY,"37499 Bay Crest Rd, Newark, CA 94560",94560,Newark,2021-04-06,546.08
1260000,1276300,1346,8481,24922748,3800,3,SINGLE_FAMILY,"7811 Hazelnut Dr, Newark, CA 94560",94560,Newark,2022-08-03,936.11
1260000,1588200,1953,7444,24922776,4289,5,SINGLE_FAMILY,"36617 Spruce St, Newark, CA 94560",94560,Newark,2020-12-23,645.16
1260000,1297900,1549,5967.72,24923651,3814,4,SINGLE_FAMILY,"6696 Montcalm Ave, Newark, CA 94560",94560,Newark,2022-09-23,813.43
1260000,1225100,1662,6969.6,24929453,4069,3,SINGLE_FAMILY,"6134 Guava Pl, Newark, CA 94560",94560,Newark,2022-05-09,758.12
1260000,1460000,2322,2085,247104836,4500,4,SINGLE_FAMILY,"37441 Bay Crest Rd, Newark, CA 94560",94560,Newark,2021-04-23,542.64
1260000,1487500,2289,1800,318986224,4678,4,SINGLE_FAMILY,"9082 Wave Cove Way, Newark, CA 94560",94560,Newark,2021-02-01,550.46
1260000,1511800,2289,,2077365016,4577,4,SINGLE_FAMILY,"9082 Wave Cove Way, Newark, CA 94560",94560,Newark,2021-02-01,550.46
1258000,1287300,1232,8712,24922738,3519,3,SINGLE_FAMILY,"7764 Hazelnut Dr, Newark, CA 94560",94560,Newark,2023-06-20,1021.1
1258000,1293400,1526,6098.4,24924080,3800,3,SINGLE_FAMILY,"6281 Tourraine Dr, Newark, CA 94560",94560,Newark,2022-09-16,824.38
1255880,1656100,2573,,2075128303,5167,5,SINGLE_FAMILY,"8906 Headlands Ave, Newark, CA 94560",94560,Newark,2021-04-08,488.1
1255000,1284100,2107,7500,24921052,3499,6,SINGLE_FAMILY,"36644 Olive St, Newark, CA 94560",94560,Newark,2022-08-30,595.63
1255000,1238300,1895,8712,24921707,4300,4,SINGLE_FAMILY,"37048 Laurel St, Newark, CA 94560",94560,Newark,2022-06-15,662.27
1255000,1466800,2145,2705,318985526,4524,4,SINGLE_FAMILY,"8511 Portside Way, Newark, CA 94560",94560,Newark,2021-02-03,585.08
1255000,1557900,2370,1785,318986232,5099,4,SINGLE_FAMILY,"8975 Wave Cove Way, Newark, CA 94560",94560,Newark,2021-04-01,529.54
1251000,1286400,1606,8276.4,24923087,3800,4,SINGLE_FAMILY,"35994 Burning Tree Dr, Newark, CA 94560",94560,Newark,2023-05-25,778.95
1251000,1182600,1100,6098.4,24923689,3499,3,SINGLE_FAMILY,"6539 Fountaine Ave, Newark, CA 94560",94560,Newark,2022-01-07,1137.27
1250000,1203900,1662,4356,24922414,3900,4,SINGLE_FAMILY,"36025 Tozier St, Newark, CA 94560",94560,Newark,2022-03-25,752.11
1250000,1344500,1708,6720,24922873,3969,3,SINGLE_FAMILY,"36319 Beech Pl, Newark, CA 94560",94560,Newark,2021-06-02,731.85
1250000,1540500,2238,7570,24923059,4529,4,SINGLE_FAMILY,"7614 Crestmont Ave, Newark, CA 94560",94560,Newark,2020-11-23,558.53
1250000,1282600,1240,6969.6,24923312,3599,3,SINGLE_FAMILY,"36157 Spruce St, Newark, CA 94560",94560,Newark,2023-06-06,1008.06
1250000,1257500,1100,5990,24923686,3499,3,SINGLE_FAMILY,"36235 Cherry St, Newark, CA 94560",94560,Newark,2023-09-11,1136.36
1250000,1299700,1829,0.25,24925412,4250,4,SINGLE_FAMILY,"5625 Abington Ct, Newark, CA 94560",94560,Newark,2022-11-21,683.43
1250000,1298000,1344,6534,24925971,3650,3,SINGLE_FAMILY,"4933 Farnham Dr, Newark, CA 94560",94560,Newark,2022-12-09,930.06
1250000,1205900,1136,6534,24926486,3599,3,SINGLE_FAMILY,"36197 Dalewood Ct, Newark, CA 94560",94560,Newark,2022-03-14,1100.35
1250000,1538200,2180,,24926738,4500,3,SINGLE_FAMILY,"36490 Reina Pl, Newark, CA 94560",94560,Newark,2021-12-15,573.39
1250000,1388000,1360,8276,24927385,3800,4,SINGLE_FAMILY,"5402 McLaughlin Ave, Newark, CA 94560",94560,Newark,2021-10-08,919.12
1250000,1280300,1564,6952.176,24928901,3994,4,SINGLE_FAMILY,"6119 Robertson Ave, Newark, CA 94560",94560,Newark,2022-09-02,799.23
1250000,1415900,2120,2263,153041945,4306,3,SINGLE_FAMILY,"5508 Azalea Way, Newark, CA 94560",94560,Newark,2021-09-21,589.62
1250000,1426800,1708,3136,241575885,3850,3,SINGLE_FAMILY,"36131 Forestwood Dr, Newark, CA 94560",94560,Newark,2021-03-15,731.85
1246000,1190100,1114,6098.4,24928053,3499,3,SINGLE_FAMILY,"37256 Saint Mary St, Newark, CA 94560",94560,Newark,2022-03-31,1118.49
1245880,1573500,2422,,2075128299,4615,4,SINGLE_FAMILY,"9129 Wave Cove Way, Newark, CA 94560",94560,Newark,2021-02-18,514.4
1245000,1369300,1480,6098.4,24921720,3800,3,SINGLE_FAMILY,"8339 Juniper Ave, Newark, CA 94560",94560,Newark,2021-12-15,841.22
1245000,1235200,1752,1951.488,25060600,3849,3,SINGLE_FAMILY,"6149 Potrero Dr, Newark, CA 94560",94560,Newark,2022-01-14,710.62
1240000,1333600,1314,8276.4,24926597,3699,3,SINGLE_FAMILY,"36409 Ruschin Dr, Newark, CA 94560",94560,Newark,2021-10-27,943.68
1240000,1248800,1699,8803.476,24929755,4099,4,SINGLE_FAMILY,"6496 Daphne Ct, Newark, CA 94560",94560,Newark,2023-09-06,729.84
1240000,1273300,1766,2178,25060756,3795,3,SINGLE_FAMILY,"6477 Buena Vista Dr, Newark, CA 94560",94560,Newark,2023-06-02,702.15
1240000,1435300,2234,1724,153041978,4324,4,SINGLE_FAMILY,"38178 Luma Ter, Newark, CA 94560",94560,Newark,2021-04-09,555.06
1240000,1276700,1650,1873,241575689,3999,3,SINGLE_FAMILY,"8519 Preserve Ave, Newark, CA 94560",94560,Newark,2021-07-15,751.52
1235000,1263000,1381,9102,24922947,3827,3,SINGLE_FAMILY,"36389 Indian Wells Dr, Newark, CA 94560",94560,Newark,2023-06-23,894.28
1235000,1441100,1904,8925,24922969,4250,4,SINGLE_FAMILY,"36374 Bettencourt St, Newark, CA 94560",94560,Newark,2021-05-28,648.63
1235000,1432100,1538,8398,24926030,3800,3,SINGLE_FAMILY,"35674 Farnham Dr, Newark, CA 94560",94560,Newark,2021-07-15,802.99
1235000,1459500,2234,1726,153041974,4324,4,SINGLE_FAMILY,"38160 Luma Ter, Newark, CA 94560",94560,Newark,2021-03-05,552.82
1235000,1260400,1634,1742.4,241575668,3999,3,SINGLE_FAMILY,"8530 Bayshores Ave, Newark, CA 94560",94560,Newark,2023-06-29,755.81
1232000,1266300,1450,5052,24927552,3599,4,SINGLE_FAMILY,"5161 Elmwood Ave, Newark, CA 94560",94560,Newark,2021-10-12,849.66
1231000,1241900,1232,6969.6,24922743,3499,3,SINGLE_FAMILY,"36441 Bettencourt St, Newark, CA 94560",94560,Newark,2022-07-25,999.19
1230500,1360500,1664,3872,24922123,3948,3,SINGLE_FAMILY,"36817 Papaya St, Newark, CA 94560",94560,Newark,2021-01-22,739.48
1230000,1211800,1100,6499.9796,24924265,3499,3,SINGLE_FAMILY,"35673 Orleans Dr, Newark, CA 94560",94560,Newark,2021-12-02,1118.18
1230000,1280500,1400,6336,24924280,3650,3,SINGLE_FAMILY,"6751 Curie Pl, Newark, CA 94560",94560,Newark,2021-12-08,878.57
1230000,1175500,1064,5000,24927191,3496,4,SINGLE_FAMILY,"36663 Munyan St, Newark, CA 94560",94560,Newark,2022-01-12,1156.02
1230000,1253400,1360,6175,24927628,3650,4,SINGLE_FAMILY,"36488 Blackwood Dr, Newark, CA 94560",94560,Newark,2022-08-19,904.41
1228888,1187000,1126,6098.4,24928168,3499,3,SINGLE_FAMILY,"5283 Spencer Ct, Newark, CA 94560",94560,Newark,2022-01-14,1091.37
1225000,1349200,1464,7200,24924528,3800,4,SINGLE_FAMILY,"6070 Lafayette Ave, Newark, CA 94560",94560,Newark,2021-09-07,836.75
1225000,1251100,1310,4356,24927670,3569,3,SINGLE_FAMILY,"36681 Port Sailwood Dr, Newark, CA 94560",94560,Newark,2023-06-30,935.11
1225000,1271600,1880,7405.2,24928968,4277,4,SINGLE_FAMILY,"37794 Rockspray St, Newark, CA 94560",94560,Newark,2022-11-03,651.6
1225000,1269000,1526,8276.4,24928975,3962,3,SINGLE_FAMILY,"5935 Robertson Ave, Newark, CA 94560",94560,Newark,2023-04-07,802.75
1225000,1326000,1942,2395,241575612,4148,3,SINGLE_FAMILY,"8552 Schooner Way, Newark, CA 94560",94560,Newark,2021-04-20,630.79
1220000,1254500,1662,3920.4,24922449,3914,3,SINGLE_FAMILY,"7140 Arbeau Dr, Newark, CA 94560",94560,Newark,2023-05-25,734.06
1220000,1390100,1656,6000,24922518,3800,3,SINGLE_FAMILY,"36045 Haley St, Newark, CA 94560",94560,Newark,2021-03-19,736.71
1220000,1262100,1953,7405.2,24923433,4207,3,SINGLE_FAMILY,"8262 Del Monte Ave, Newark, CA 94560",94560,Newark,2022-10-13,624.68
1220000,1240900,1230,6098.4,24923948,3599,3,SINGLE_FAMILY,"6584 Cedar Blvd, Newark, CA 94560",94560,Newark,2023-07-20,991.87
1220000,1521000,1636,6969,24925837,3877,4,SINGLE_FAMILY,"35227 Preston Pl, Newark, CA 94560",94560,Newark,2021-08-02,745.72
1220000,1386300,1360,5967,24926554,3650,4,SINGLE_FAMILY,"36095 Ruschin Dr, Newark, CA 94560",94560,Newark,2021-04-30,897.06
1220000,1515300,1899,7666,24928830,4300,4,SINGLE_FAMILY,"6259 Mistflower Ave, Newark, CA 94560",94560,Newark,2021-01-26,642.44
1220000,1416000,1522,7797,24928849,3998,4,SINGLE_FAMILY,"6016 Mistflower Ave, Newark, CA 94560",94560,Newark,2021-01-29,801.58
1220000,1536300,2412,7320,24929098,4623,4,SINGLE_FAMILY,"(undisclosed Address), Newark, CA 94560",94560,Newark,2021-02-05,505.8
1220000,1251600,1315,6969.6,24929109,3795,3,SINGLE_FAMILY,"6476 Marguerite Dr, Newark, CA 94560",94560,Newark,2022-09-09,927.76
1220000,1553600,1919,8058,24929348,4300,4,SINGLE_FAMILY,"38375 Birch St, Newark, CA 94560",94560,Newark,2020-12-17,635.75
1220000,1376200,1346,7618.644,24929465,3699,3,SINGLE_FAMILY,"6255 Mockorange Ct, Newark, CA 94560",94560,Newark,2021-10-28,906.39
1220000,1387400,1560,8058,24929476,3999,4,SINGLE_FAMILY,"38099 Guava Dr, Newark, CA 94560",94560,Newark,2021-04-27,782.05
1220000,1167600,1503,2950,24930320,3849,3,SINGLE_FAMILY,"6228 Jarvis Ave, Newark, CA 94560",94560,Newark,2022-03-29,811.71
1220000,1349800,1718,5106,25059950,3988,4,SINGLE_FAMILY,"6222 Rubicon Ave, Newark, CA 94560",94560,Newark,2021-07-21,710.13
1220000,1599700,2412,7318,2104790051,4555,4,SINGLE_FAMILY,"Address Not Disclosed, Newark, CA 94560",94560,Newark,2021-02-05,505.8
1217068,1391100,,1876,2061571459,4127,3,SINGLE_FAMILY,"8642 Enterprise Dr, Newark, CA 94560",94560,Newark,2022-09-11,-1
1216000,1251600,1589,6882,24924143,3800,4,SINGLE_FAMILY,"6234 Castillon Dr, Newark, CA 94560",94560,Newark,2023-05-19,765.26
1215500,1413800,2158,2221,318986098,4524,4,SINGLE_FAMILY,"37515 Sand Drift Rd, Newark, CA 94560",94560,Newark,2021-04-09,563.25
1215000,1221300,1196,6969.6,24923019,3499,3,SINGLE_FAMILY,"35960 Brandywine St, Newark, CA 94560",94560,Newark,2021-11-05,1015.89
1215000,1158500,1127,5227.2,24927162,3599,3,SINGLE_FAMILY,"36703 Hafner St, Newark, CA 94560",94560,Newark,2022-03-14,1078.08
1215000,1304000,1468,4486,24930232,3800,4,SINGLE_FAMILY,"5906 Smith Ave, Newark, CA 94560",94560,Newark,2021-09-30,827.66
1215000,1372300,1886,2309,241575712,4400,4,SINGLE_FAMILY,"8523 Jetty Way, Newark, CA 94560",94560,Newark,2021-05-05,644.22
1210000,1415300,1381,8363,24922830,3833,3,SINGLE_FAMILY,"36368 Cypress Point Dr, Newark, CA 94560",94560,Newark,2021-05-07,876.18
1210000,1234400,1344,6969.6,24925144,3662,3,SINGLE_FAMILY,"4965 Derby Pl, Newark, CA 94560",94560,Newark,2022-08-22,900.3
1210000,1348100,1460,5967,24926380,3614,3,SINGLE_FAMILY,"35923 Dalewood Dr, Newark, CA 94560",94560,Newark,2021-05-11,828.77
1210000,1317100,1468,4312.44,24930231,3800,4,SINGLE_FAMILY,"5896 Smith Ave, Newark, CA 94560",94560,Newark,2021-10-15,824.25
1210000,1371500,1468,4443,24930265,3800,4,SINGLE_FAMILY,"5780 Dichondra Pl, Newark, CA 94560",94560,Newark,2021-08-30,824.25
1210000,1462200,2234,1742,153042000,4324,4,SINGLE_FAMILY,"38224 Luma Ter, Newark, CA 94560",94560,Newark,2021-03-01,541.63
1205000,1246100,1417,4356,24927973,3599,3,SINGLE_FAMILY,"5563 Tait Ct, Newark, CA 94560",94560,Newark,2023-04-19,850.39
1205000,1404300,2115,1698,153041951,4289,4,SINGLE_FAMILY,"38038 Luma Ter, Newark, CA 94560",94560,Newark,2021-04-27,569.74
1205000,1367600,1850,,2098165709,4200,4,SINGLE_FAMILY,"38038 Luma Terrace, Newark, CA 94560",94560,Newark,2021-04-27,651.35
1203000,1474300,1900,7089,24923442,4250,4,SINGLE_FAMILY,"8183 Pebble Beach Ave, Newark, CA 94560",94560,Newark,2020-11-23,633.16
1200537,1397500,1951,,2073527072,4200,3,SINGLE_FAMILY,"37499 Sand Drift Rd, Newark, CA 94560",94560,Newark,2021-05-05,615.34
1400000,1407800,1378,4791.6,24920627,3499,4,SINGLE_FAMILY,"34975 Skylark Dr, Union City, CA 94587",94587, Union city,2023-09-13,1015.97
1400000,1481000,1772,3920,24920838,3931,3,SINGLE_FAMILY,"34541 Windflower Ln, Union City, CA 94587",94587, Union city,2021-06-09,790.07
1400000,1455000,1591,7242,24995491,3750,4,SINGLE_FAMILY,"2443 Andover Dr, Union City, CA 94587",94587, Union city,2023-02-21,879.95
1400000,,1480,0.54,24997389,3343,3,SINGLE_FAMILY,"31157 Alvarado Niles Rd, Union City, CA 94587",94587, Union city,2022-08-05,945.95
1400000,1450400,2044,6400,24997952,4214,5,SINGLE_FAMILY,"3040 San Mateo Way, Union City, CA 94587",94587, Union city,2021-07-23,684.93
1400000,1401800,1463,6098.4,24999838,3691,4,SINGLE_FAMILY,"32469 Deborah Dr, Union City, CA 94587",94587, Union city,2023-09-26,956.94
1400000,1458700,1632,5963,25001484,3764,4,SINGLE_FAMILY,"32204 Hall Ranch Pkwy, Union City, CA 94587",94587, Union city,2021-04-26,857.84
1400000,1506800,1781,3789,25001584,3999,4,SINGLE_FAMILY,"32225 Jean Dr, Union City, CA 94587",94587, Union city,2021-05-19,786.08
1400000,1343700,1320,6000,25003323,3569,3,SINGLE_FAMILY,"33771 Syracuse Ave, Union City, CA 94587",94587, Union city,2022-03-14,1060.61
1400000,1454200,1970,6534,25054806,4250,4,SINGLE_FAMILY,"32800 Palmdale Ct, Union City, CA 94587",94587, Union city,2022-11-10,710.66
1400000,1648200,2320,4848,52975925,4600,5,SINGLE_FAMILY,"34355 Grand Canyon Dr, Union City, CA 94587",94587, Union city,2021-02-26,603.45
1396000,1449300,1349,8146,25001266,3599,3,SINGLE_FAMILY,"4861 Sally Ct, Union City, CA 94587",94587, Union city,2023-03-07,1034.84
1395000,,2544,6690,54790174,4850,5,SINGLE_FAMILY,"30663 Tidewater Dr, Union City, CA 94587",94587, Union city,2021-04-20,548.35
1392000,1673000,1932,7400,25000722,4235,4,SINGLE_FAMILY,"32537 Jean Dr, Union City, CA 94587",94587, Union city,2021-04-22,720.5
1390000,1431700,1463,6037.416,24995332,3449,3,SINGLE_FAMILY,"2492 Ascot Way, Union City, CA 94587",94587, Union city,2023-05-15,950.1
1390000,1410400,2202,0.25,25003900,4700,6,SINGLE_FAMILY,"2674 Morello Ct, Union City, CA 94587",94587, Union city,2023-08-01,631.24
1390000,1478400,1560,4704,25054802,3900,3,SINGLE_FAMILY,"32821 Palmdale Ct, Union City, CA 94587",94587, Union city,2021-06-24,891.03
1388000,1592300,2320,3484,24920969,4600,5,SINGLE_FAMILY,"112 Cascades Cir, Union City, CA 94587",94587, Union city,2021-03-09,598.28
1388000,1536200,2092,4486,58878852,4134,4,SINGLE_FAMILY,"4257 Oliver Way, Union City, CA 94587",94587, Union city,2021-05-14,663.48
1386000,1457800,1783,1692,24994519,4097,4,SINGLE_FAMILY,"2611 Central Ave, Union City, CA 94587",94587, Union city,2021-11-07,777.34
1385211,1527900,1620,6000,24999833,3900,4,SINGLE_FAMILY,"32460 Edith Way, Union City, CA 94587",94587, Union city,2021-09-17,855.07
1385000,1491700,1988,3463,24919496,4184,4,SINGLE_FAMILY,"1877 Slate Dr, Union City, CA 94587",94587, Union city,2021-07-09,696.68
1385000,1306800,1320,6098.4,24995368,3584,3,SINGLE_FAMILY,"2501 Ascot Way, Union City, CA 94587",94587, Union city,2022-02-04,1049.24
1385000,1391300,1550,7620,24995689,3848,4,SINGLE_FAMILY,"33000 Marsh Hawk Rd, Union City, CA 94587",94587, Union city,2022-12-19,893.55
1383000,1359300,1566,6000,24999754,3699,4,SINGLE_FAMILY,"4537 Alice Way, Union City, CA 94587",94587, Union city,2022-01-12,883.14
1382000,1471100,1866,7100,25000549,4200,4,SINGLE_FAMILY,"32464 Elizabeth Way, Union City, CA 94587",94587, Union city,2021-09-15,740.62
1381000,1327900,1489,6011.28,24995299,3699,4,SINGLE_FAMILY,"2475 Ascot Way, Union City, CA 94587",94587, Union city,2023-08-04,927.47
1380000,1400600,1530,5662.8,24997809,3699,3,SINGLE_FAMILY,"31359 Santa Ana Way, Union City, CA 94587",94587, Union city,2023-07-31,901.96
1380000,1442200,1556,5500,24997873,3657,4,SINGLE_FAMILY,"3025 San Andreas Dr, Union City, CA 94587",94587, Union city,2021-07-13,886.89
1380000,1345000,1794,6500,25003882,3980,3,SINGLE_FAMILY,"2555 Cherrywood Dr, Union City, CA 94587",94587, Union city,2022-04-21,769.23
1380000,1465000,2000,3920,64964647,4099,3,SINGLE_FAMILY,"220 Dutra Vernaci Dr, Union City, CA 94587",94587, Union city,2021-07-30,690.0
1380000,1555700,2138,3079,68022613,4357,4,SINGLE_FAMILY,"34179 Valle Dr, Union City, CA 94587",94587, Union city,2021-04-09,645.46
1378000,1539900,1867,4312,24920901,3999,3,SINGLE_FAMILY,"104 Pepper Ln, Union City, CA 94587",94587, Union city,2021-05-17,738.08
1378000,1435600,1566,6000,24999725,3741,4,SINGLE_FAMILY,"32330 Deborah Dr, Union City, CA 94587",94587, Union city,2023-02-24,879.95
1377000,1428100,2164,8712,24990926,4300,4,SINGLE_FAMILY,"30730 Tidewater Dr, Union City, CA 94587",94587, Union city,2022-10-28,636.32
1376000,1444700,1419,6098,25053152,3699,4,SINGLE_FAMILY,"5063 Anaheim Loop, Union City, CA 94587",94587, Union city,2021-09-03,969.7
1375000,1405700,1492,7100,24994867,3750,3,SINGLE_FAMILY,"2443 Almaden Blvd, Union City, CA 94587",94587, Union city,2021-10-18,921.58
1375000,1414900,1720,5270,24994872,3849,3,SINGLE_FAMILY,"2433 Almaden Blvd, Union City, CA 94587",94587, Union city,2021-10-18,799.42
1375000,1430400,1449,6534,24997938,3599,3,SINGLE_FAMILY,"31392 Santa Maria Dr, Union City, CA 94587",94587, Union city,2023-02-14,948.93
1375000,1336500,1432,6617,24999601,3800,4,SINGLE_FAMILY,"4301 Victoria Ave, Union City, CA 94587",94587, Union city,2023-07-10,960.2
1371000,1683200,2670,4081,24920824,4800,5,SINGLE_FAMILY,"111 Windflower Ln, Union City, CA 94587",94587, Union city,2021-04-20,513.48
1370000,1514400,1382,0.32,24918936,3614,3,SINGLE_FAMILY,"2813 Petunia Ct, Union City, CA 94587",94587, Union city,2021-11-24,991.32
1370000,1347700,1160,7079,24997369,3399,3,SINGLE_FAMILY,"3303 San Luces Way, Union City, CA 94587",94587, Union city,2022-06-08,1181.03
1370000,1452000,1462,6185,24999422,3778,4,SINGLE_FAMILY,"4271 Queen Anne Dr, Union City, CA 94587",94587, Union city,2021-05-21,937.07
1370000,1404700,1370,7772,25001496,3834,3,SINGLE_FAMILY,"4561 Janae Ct, Union City, CA 94587",94587, Union city,2022-09-06,1000.0
1370000,1421400,1888,6630,25003877,4200,4,SINGLE_FAMILY,"2568 Early Rivers Ct, Union City, CA 94587",94587, Union city,2023-03-09,725.64
1370000,1399700,1968,4475,25054798,4214,4,SINGLE_FAMILY,"4371 Redlands St, Union City, CA 94587",94587, Union city,2022-08-26,696.14
1370000,1530200,2076,4486,55467711,4134,4,SINGLE_FAMILY,"4233 Oliver Way, Union City, CA 94587",94587, Union city,2021-08-09,659.92
1369000,1398600,1550,6000,24997373,3599,3,SINGLE_FAMILY,"3319 San Luces Way, Union City, CA 94587",94587, Union city,2021-08-27,883.23
1368100,1388600,1382,6098.4,24994722,3699,3,SINGLE_FAMILY,"2817 Pelican Dr, Union City, CA 94587",94587, Union city,2023-08-01,989.94
1368000,1368900,1457,4002,25001599,3699,3,SINGLE_FAMILY,"4722 Andrea Way, Union City, CA 94587",94587, Union city,2022-07-08,938.92
1366000,1420800,1320,6098.4,24995555,3499,3,SINGLE_FAMILY,"32267 Valiant Way, Union City, CA 94587",94587, Union city,2022-12-29,1034.85
1366000,1418000,1792,8174,24999635,3999,3,SINGLE_FAMILY,"32414 Regents Blvd, Union City, CA 94587",94587, Union city,2023-03-17,762.28
1365000,1458200,1544,6346,24994489,3785,4,SINGLE_FAMILY,"2777 Meadowlark Dr, Union City, CA 94587",94587, Union city,2021-07-06,884.07
1365000,1318200,1320,6098.4,24999673,3699,3,SINGLE_FAMILY,"32445 Edith Way, Union City, CA 94587",94587, Union city,2022-04-29,1034.09
1365000,1367800,1453,6969.6,25003256,3599,3,SINGLE_FAMILY,"1971 H St, Union City, CA 94587",94587, Union city,2022-07-11,939.44
1365000,1449000,1385,4573,25053702,3527,3,SINGLE_FAMILY,"4529 Ojai Loop, Union City, CA 94587",94587, Union city,2021-09-20,985.56
1363828,1368300,1700,6969.6,25001932,3914,4,SINGLE_FAMILY,"30828 Harlan Ct, Union City, CA 94587",94587, Union city,2023-09-25,802.25
1363000,1433500,1926,6534,25000628,4235,5,SINGLE_FAMILY,"4717 Michelle Way, Union City, CA 94587",94587, Union city,2022-12-13,707.68
1360000,1556900,1766,8636,24918450,4113,3,SINGLE_FAMILY,"2438 Clover St, Union City, CA 94587",94587, Union city,2021-04-08,770.1
1360000,1444700,1859,3484,24919480,3994,4,SINGLE_FAMILY,"34888 Herringbone Way, Union City, CA 94587",94587, Union city,2021-10-08,731.58
1360000,1415500,1867,3920.4,24920852,3999,3,SINGLE_FAMILY,"110 Mahogany Ln, Union City, CA 94587",94587, Union city,2023-01-23,728.44
1360000,1400800,1550,6534,24994713,3785,4,SINGLE_FAMILY,"2890 Pelican Dr, Union City, CA 94587",94587, Union city,2023-05-15,877.42
1360000,1395200,1888,7100,24994922,4207,4,SINGLE_FAMILY,"2443 Balmoral St, Union City, CA 94587",94587, Union city,2023-06-07,720.34
1360000,1385400,1565,6969.6,24995428,3750,3,SINGLE_FAMILY,"32250 Devonshire St, Union City, CA 94587",94587, Union city,2021-11-04,869.01
1360000,1348800,1467,6098.4,24995458,3599,3,SINGLE_FAMILY,"2469 Cameron Dr, Union City, CA 94587",94587, Union city,2021-11-19,927.06
1360000,1438800,1374,6098.4,24999816,3599,3,SINGLE_FAMILY,"32471 Lois Way, Union City, CA 94587",94587, Union city,2021-10-15,989.81
1360000,1414700,2258,3488,52975774,4600,5,SINGLE_FAMILY,"129 Elderberry Ln, Union City, CA 94587",94587, Union city,2023-01-03,602.3
1360000,1705300,2576,4382,54789494,4844,5,SINGLE_FAMILY,"120 Elderberry Ln, Union City, CA 94587",94587, Union city,2020-12-31,527.95
1355000,1386000,1392,7405.2,24918937,3599,3,SINGLE_FAMILY,"2807 Petunia Ct, Union City, CA 94587",94587, Union city,2023-06-22,973.42
1355000,1380100,1320,6000,24999843,3679,3,SINGLE_FAMILY,"32449 Deborah Dr, Union City, CA 94587",94587, Union city,2021-10-29,1026.52
1350000,1404400,2162,5227.2,24920033,4358,4,SINGLE_FAMILY,"33136 Basswood Ave, Union City, CA 94587",94587, Union city,2023-02-14,624.42
1350000,1405200,2300,5662.8,24920686,4662,5,SINGLE_FAMILY,"34233 Aspen Loop, Union City, CA 94587",94587, Union city,2023-03-06,586.96
1350000,1679600,2357,5998,24991368,4362,4,SINGLE_FAMILY,"30440 Meridien Cir, Union City, CA 94587",94587, Union city,2020-12-08,572.76
1350000,1373500,1565,7425,24994842,3750,3,SINGLE_FAMILY,"2449 Almaden Blvd, Union City, CA 94587",94587, Union city,2023-07-19,862.62
1350000,1382500,1463,6098.4,24995570,3650,4,SINGLE_FAMILY,"32254 Crest Ln, Union City, CA 94587",94587, Union city,2023-06-16,922.76
1350000,1382700,1830,6098.4,24995661,3999,4,SINGLE_FAMILY,"2728 Killdeer Ct, Union City, CA 94587",94587, Union city,2022-09-02,737.7
1350000,1397700,1530,5662.8,24997592,3699,4,SINGLE_FAMILY,"3138 San Angelo Way, Union City, CA 94587",94587, Union city,2023-04-10,882.35
1350000,1405600,1970,5500.0163,24997727,4200,4,SINGLE_FAMILY,"31345 San Andreas Dr, Union City, CA 94587",94587, Union city,2021-10-28,685.28
1350000,1417700,1675,5662.8,24997935,3849,4,SINGLE_FAMILY,"31391 Santa Ana Way, Union City, CA 94587",94587, Union city,2021-12-07,805.97
1350000,1475500,2158,0.25,24998781,4500,5,SINGLE_FAMILY,"4107 Tumbleweed Ct, Union City, CA 94587",94587, Union city,2021-10-29,625.58
1350000,1334600,1357,5000,24999117,3594,3,SINGLE_FAMILY,"4465 Queensboro Way, Union City, CA 94587",94587, Union city,2021-05-28,994.84
1350000,1434700,1500,6577,24999954,3684,4,SINGLE_FAMILY,"4560 Delores Dr, Union City, CA 94587",94587, Union city,2021-06-22,900.0
1350000,1445300,1708,6272,25000698,3927,4,SINGLE_FAMILY,"4638 Carmen Way, Union City, CA 94587",94587, Union city,2021-08-06,790.4
1350000,1404000,1594,8886.24,25000923,3800,3,SINGLE_FAMILY,"4311 Blondwood Ct, Union City, CA 94587",94587, Union city,2022-12-27,846.93
1350000,1354700,1463,9147.6,25001231,3814,4,SINGLE_FAMILY,"4842 Christine Ct, Union City, CA 94587",94587, Union city,2022-07-14,922.76
1350000,1328600,1295,5000,25003139,3599,3,SINGLE_FAMILY,"33635 13th St, Union City, CA 94587",94587, Union city,2022-06-09,1042.47
